1b8fc655-8f38-4d99-9945-131af673f31e.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
dfb1fbb4-faab-4dc3-a7c2-9c2cd5838153.mirbase21.mirnas.quantification.txt,Primary Tumor
cd88d4aa-99b6-495e-97fb-1a062aed48a2.mirbase21.mirnas.quantification.txt,Primary Tumor
a380b15f-e510-4904-82e8-71cc1b48a72b.mirbase21.mirnas.quantification.txt,Primary Tumor
7acdc4dc-bd3e-467e-bd50-38b75d8580ed.mirbase21.mirnas.quantification.txt,Primary Tumor
b5800e72-e622-436c-9d60-85fd360877be.mirbase21.mirnas.quantification.txt,Primary Tumor
a651873b-1137-4c5f-ba89-3a16a47cf9d9.mirbase21.mirnas.quantification.txt,Primary Tumor
7b1a8de2-9eda-44fc-bb91-8afd83e7bf0d.mirbase21.mirnas.quantification.txt,Primary Tumor
19e0c53e-1598-4603-8a07-1304edcd5712.mirbase21.mirnas.quantification.txt,Primary Tumor
aa75cc8a-33cd-4ab2-9532-57180d6bda4e.mirbase21.mirnas.quantification.txt,Primary Tumor
13fb132a-d9af-4917-9e7d-a4d25fb08e9e.mirbase21.mirnas.quantification.txt,Primary Tumor
2cd7c54d-b120-43b5-8b04-385a8735e3eb.mirbase21.mirnas.quantification.txt,Primary Tumor
912bc7f5-fa03-4047-8edd-bd984a2a4d8d.mirbase21.mirnas.quantification.txt,Primary Tumor
f9a3b84f-3b73-4f5f-8b68-1aa1fa553ee7.mirbase21.mirnas.quantification.txt,Primary Tumor
b4e7dda5-9ba5-4312-9593-4f9a3baaba2e.mirbase21.mirnas.quantification.txt,Primary Tumor
e00a6fae-7110-40cd-90d9-8622f8a51f4c.mirbase21.mirnas.quantification.txt,Primary Tumor
cb8b631d-997d-40c3-bec6-384cb7dcfe1c.mirbase21.mirnas.quantification.txt,Primary Tumor
d30ca62b-ad24-49dd-be75-9b510fc57bd9.mirbase21.mirnas.quantification.txt,Primary Tumor
ece38c09-dcff-4ded-b5ed-166a387ce27a.mirbase21.mirnas.quantification.txt,Primary Tumor
1d7cf912-2317-4a12-aa3a-385c38e7c51b.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
4f80ab99-6719-4626-92bc-c90a1b1ed724.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
1f4d0bb9-23e8-4ba0-93cb-8e5efdcfcf9a.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
7e3535bc-0156-4003-baa5-2f894e572dab.mirbase21.mirnas.quantification.txt,Primary Tumor
c98c66f5-f22a-41b2-968d-c8aadf462052.mirbase21.mirnas.quantification.txt,Primary Tumor
3be01c96-9c17-4285-9ac2-5b9bb0b7a718.mirbase21.mirnas.quantification.txt,Primary Tumor
0bb63e02-f74a-4acc-b000-b87bd5abcd71.mirbase21.mirnas.quantification.txt,Primary Tumor
18d4f9c3-6002-4cf8-a13e-c94b63fa44a5.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
29ac21a4-5c3d-4ab4-b524-cf5f32b880bd.mirbase21.mirnas.quantification.txt,Primary Tumor
f122cf42-52e9-4fd1-8626-21aef93bdda9.mirbase21.mirnas.quantification.txt,Primary Tumor
9ffecd7e-a0f0-468d-a6d0-c1082fc32b40.mirbase21.mirnas.quantification.txt,Primary Tumor
418337d2-4f56-4bed-906a-b86d0eac9309.mirbase21.mirnas.quantification.txt,Primary Tumor
b83c2ddb-eeea-4c3e-8ed4-75bd4ea4bc7b.mirbase21.mirnas.quantification.txt,Primary Tumor
5780f34b-b8eb-4219-a12c-3479bac54f08.mirbase21.mirnas.quantification.txt,Primary Tumor
a647ecb5-5cb1-492e-9687-e5524d163d03.mirbase21.mirnas.quantification.txt,Primary Tumor
1136e4a5-de19-4bdf-9703-ca0eff84e21e.mirbase21.mirnas.quantification.txt,Primary Tumor
6a1b3d77-d77e-48c3-a5eb-df4d25d345e5.mirbase21.mirnas.quantification.txt,Primary Tumor
34f450f8-d7e0-46ce-adf2-98ee7fdacf92.mirbase21.mirnas.quantification.txt,Primary Tumor
a4508dad-24f1-427b-b43d-419d11467f9a.mirbase21.mirnas.quantification.txt,Primary Tumor
cbc60548-1428-4a17-a767-0f040cd24780.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
4d70b2a9-7ca6-4784-9e9b-15562a679821.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
8204d38d-337a-4cba-9482-c84b6e0134b5.mirbase21.mirnas.quantification.txt,Primary Tumor
a454e5bb-f633-4a6e-ad67-1d0effe7b352.mirbase21.mirnas.quantification.txt,Metastatic
710a638f-0d90-487d-8567-4975d895f09f.mirbase21.mirnas.quantification.txt,Primary Tumor
69b3464d-c50f-4f4e-9334-1d5ea055e2a5.mirbase21.mirnas.quantification.txt,Primary Tumor
9c5a4981-efd2-4c35-b6bd-a15fbf44f7c8.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
10db26c3-20bd-4204-bbdc-eb1ad49e91c3.mirbase21.mirnas.quantification.txt,Primary Tumor
71280941-e24a-4041-a366-4430cf81614d.mirbase21.mirnas.quantification.txt,Primary Tumor
8927b32d-b478-4f7d-b2eb-ae7dfc5071b2.mirbase21.mirnas.quantification.txt,Primary Tumor
ab24cb18-c79f-48f4-8eec-6164ba4b5264.mirbase21.mirnas.quantification.txt,Primary Tumor
466215b5-4593-400d-8170-723de4a41428.mirbase21.mirnas.quantification.txt,Primary Tumor
677a908a-e9ba-41b0-a2a1-66a5ebf9a434.mirbase21.mirnas.quantification.txt,Primary Tumor
222342ac-43f6-4be5-8cde-4aedde052acd.mirbase21.mirnas.quantification.txt,Primary Tumor
a94d1ab5-6c8a-4437-8c99-20a6c44cd09a.mirbase21.mirnas.quantification.txt,Primary Tumor
7d2c016f-7763-4723-871b-cc2685d2299c.mirbase21.mirnas.quantification.txt,Primary Tumor
a956f9aa-d3f3-4130-8899-d7505e2a52e2.mirbase21.mirnas.quantification.txt,Primary Tumor
4d63ecc3-6cba-4893-88bf-d7b927b99cd4.mirbase21.mirnas.quantification.txt,Primary Tumor
2cda1e79-db79-4664-bf72-2e8327b61ae2.mirbase21.mirnas.quantification.txt,Primary Tumor
890ccbe0-193d-4c06-ac56-96a2794fa5a4.mirbase21.mirnas.quantification.txt,Primary Tumor
bfd9eb35-ba0d-4c4c-b466-60bb5a197723.mirbase21.mirnas.quantification.txt,Primary Tumor
a1c1f61f-b8cd-4567-bad3-5f28eb20d1be.mirbase21.mirnas.quantification.txt,Primary Tumor
92d667b3-1714-46a7-8553-c390bef83d14.mirbase21.mirnas.quantification.txt,Primary Tumor
c8042fb0-27e4-4d9a-9ada-acf485e4a4e6.mirbase21.mirnas.quantification.txt,Primary Tumor
21b5525d-dcf3-4768-97c7-c8c3593883cf.mirbase21.mirnas.quantification.txt,Primary Tumor
83ee2c42-7cd8-4005-9687-3db95612c59c.mirbase21.mirnas.quantification.txt,Primary Tumor
6b39d945-5226-404b-ab46-57b1930a460b.mirbase21.mirnas.quantification.txt,Primary Tumor
34a1c36b-9281-4b79-af4c-068c9887a796.mirbase21.mirnas.quantification.txt,Primary Tumor
3978052d-5771-481a-b398-7a3f1d143de3.mirbase21.mirnas.quantification.txt,Primary Tumor
daf3b479-79cc-4f4e-b136-923ef6156e48.mirbase21.mirnas.quantification.txt,Primary Tumor
567dda93-73ae-49d2-a810-1179273de4a9.mirbase21.mirnas.quantification.txt,Primary Tumor
7f75e4bd-881d-4c5c-86e7-0b75c3fde561.mirbase21.mirnas.quantification.txt,Primary Tumor
d089e289-4058-4944-b01d-b7ad882bd4e7.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
6e8f0a02-51cf-42ac-8042-8b143d7ab7e1.mirbase21.mirnas.quantification.txt,Primary Tumor
